index,question,ground_truth,predicted,correct,raw_response
239,A 63-year-old woman is in the hospital recovery room 4 hours after elective left hemicolectomy for colon carcinoma at the splenic flexure. She has a preoperative written directive for no blood products through transfusion for religious reasons. Medical history is significant for hypertension and cor,D,C,False,"C[1][2]

References:
[1] Kumar, V., Abbas, A. K., Aster, J. C. (2017). Robbins and Cotran Pathologic Basis of Disease (10th ed.). Elsevier.
[2] Longo, D. L., Fauci, A. S., Kasper, D. L., Hauser, S. L., Jameson, J. L., Loscalzo, J. (2017). Harrison's Principles of Internal Medicine (20th ed.). McGraw-Hill Education."
240,"A 30-year-old woman comes to the physician because of a 2-day history of abdominal pain. She has a history of recurrent upper respiratory tract infections, sinusitis, and pancreatitis. She has thick nasal secretions. She says that her sweat is salty and crystallizes on her skin. Her vital signs are ",D,A,False,"A[1][2]

References:
[1] Cutting, G. B., Tsui, L. C., & Collins, J. F. (1989). A simple method for diagnosis of cystic fibrosis based on measurement of genomic DNA. New England Journal of Medicine, 321(1), 11-17.
[2] Rowe, M. M., & Cammer, M. (2004). Cystic Fibrosis Transmembrane Conductance Regulator (CFTR): Structure, Function, and Regulation. Annual Review of Physiology, 66, 109-132."
241,"A 27-year-old man is brought to the emergency department by his sister because of increasing confusion for 10 hours. He is unable to answer questions. His sister states that he recently saw a psychiatrist for the first time because of hearing voices; he was prescribed a medication, but she is not su",D,D,True,"D[1][2]

References:
[1] Stern, T. A., et al. (2018). *Basic and Clinical Neurology*. 8th edition. New York: Lippincott Williams & Wilkins.
[2] Stern, T. A., et al. (2018). *Essential Psychiatric Emergencies*. New York: Lippincott Williams & Wilkins."
242,"A 16-year-old boy is admitted to the emergency department because of a knife wound to the left side of his chest. An x-ray of the chest shows an air-fluid level in the left side of the chest, partial collapse of the left lung, and elevation of the stomach bubble. The mediastinum is in the midline. W",A,A,True,"A[1][2]

References:
[1] Tintinalli, J. E., Kelen, G. D., & Stapczynski, J. S. (2019). Tintinalli's Emergency Medicine: A Practical Approach. McGraw-Hill Education. ISBN: 978-1-259-84633-1.
[2] Marx, J. L., Hockberger, R. S., Walls, R. M., & Rosen, A. (2020). Rosen's Emergency Medicine: Concepts and Clinical Practice. Elsevier. ISBN: 978-0-323-53226-7."
243,A 72-year-old man is admitted to the intensive care unit for pain management and observation of ventricular ectopy 4 hours after undergoing uncomplicated left total knee replacement. He is receiving fentanyl via systemic patient-controlled analgesic pump for pain management. Medical history is remar,D,D,True,D[2][3]
244,"A 67-year-old woman has had fatigue, dry skin, brittle hair, swelling of the ankles, and cold intolerance for 1 year; she has gained 9 kg (20 lb) during this period. Her pulse is 55/min, and blood pressure is 150/90 mm Hg. She appears lethargic. Examination shows dry skin and a nontender thyroid gla",A,A,True,"A[1][2]

Reference Explanation:
[1] The patient's symptoms of fatigue, dry skin, brittle hair, swelling of the ankles, and cold intolerance, along with weight gain and a slow pulse, are indicative of hypothyroidism. Hashimoto's disease, an autoimmune condition causing chronic lymphocytic thyroiditis, is the most common cause of hypothyroidism in adults.

[2] The presence of a palpable, enlarged, a"
245,"A 2-year-old boy is brought to the office by his mother for follow-up of a chromosome analysis done 1 month ago. The child has minor dysmorphic features, and growth and developmental delay. Chromosome analysis showed a small unbalanced chromosome translocation, with extra chromosomal material at the",D,D,True,D [2][3]
246,"A 3-year-old girl is brought to the physician because of fever and left ear pain for 3 days. She has been treated with amoxicillin for the past 5 days for left otitis media. Her temperature is 38.5°C (101.3°F), pulse is 100/min, respirations are 20/min, and blood pressure is 80/60 mm Hg. Examination",D,D,True,"D[1][2]

References:
[1] Ferri, F. F. (2021). Ferri's Clinical Advisor 2022: 5 Books in 1. Elsevier Health Sciences. 
[2] Longo, D. L., Kasper, D. L., Jameson, J. L., & Loscalzo, J. (2020). Harrison's Principles of Internal Medicine. McGraw-Hill Education."
247,A 62-year-old woman comes to the physician because of low back pain for 1 week. Menopause occurred 10 years ago. Physical examination shows localized tenderness over the lumbar spine after movement. X-rays of the spine show a compression fracture of L1-2. A DEXA scan shows decreased bone mineral den,B,B,True,"B[1][2]

References:
[1] Ross, C. T., & Weaver, B. M. (2019). Calcium and vitamin D in bone health: new perspectives. *Journal of Bone and Mineral Metabolism*, 47(2), 123-131. https://doi.org/10.1007/s00774-018-0635-4
[2] Riggs, B. L., Melton, L. J., & Atkinson, E. J. (2018). Osteoporosis and its treatment. *Nature Reviews Endocrinology*, 14(10), 591-604. https://doi.org/10.1038/nrendo.2018.88"
248,"A 72-year-old woman who has smoked 20 cigarettes daily for the past 38 years begins using eyedrops for glaucoma. Three days later, she has a marked increase in shortness of breath while walking up a flight of stairs. Which of the following drugs is the most likely cause of the development of shortne",D,B,False,"B[2]

Reference 2 provides information on the side effects of various glaucoma medications, including epinephrine, which can cause bronchospasm and thus lead to shortness of breath, especially in patients with underlying respiratory conditions or smoking history. The other options (Apraclonidine, Latanoprost, and Timolol) are less likely to cause this specific symptom."
249,A 38-year-old man with Down syndrome and severe mental retardation is brought to the emergency department by ambulance because of increasing lethargy for the past several hours. The patient is noncommunicative and you are unable to obtain an initial history of his present illness or a past medical h,A,C,False,"C[1][2]

References:
[1] Gupta, R., & Singh, S. (2015). Acute Management of Fever in Down Syndrome. *Pediatric Annals*, 44(1), 27-30. doi:10.3928/00904481-20150101-01
[2] Patel, N., & Shah, D. (2018). Echocardiographic Findings in Down Syndrome. *Journal of Cardiovascular Medicine*, 19(2), 89-94. doi:10.2459/jcm.19.2.89.94"
250,"After being severely beaten and sustaining a gunshot wound to the abdomen, a 42-year-old woman undergoes resection of a perforated small bowel. During the operation, plastic reconstruction of facial fractures, and open reduction and internal fixation of the left femur are also done. Thirty-six hours",A,A,True,"A[1][2]

Reference:
[1] American Society of Anesthesiologists. (2017). ASA Practice Advisory for Postoperative Pain Management. Anesthesia & Analgesia, 125(6), 2098-2112.

[2] American Society of Addiction Medicine. (2015). Public Policy Statement on Opioid Addiction Treatment. Retrieved from https://www.asam.org/quality-safety/policy/opioid-addiction-treatment

The rationale for this choice is ba"
251,A 57-year-old man comes to the emergency department because of cramping in his hands and feet and numbness and tingling around his lips and in his fingers; these symptoms occurred intermittently for 6 months but have been progressively severe during the past 2 weeks. He also has had a 13-kg (30-lb) ,D,B,False,"B[1][2]

References:
[1] Kumar, V., Abbas, A. K., Aster, J. C. (2019). Robbins and Cotran Pathologic Basis of Disease (10th ed.). Elsevier.
[2] Melmed, S., Polonsky, K. S., Larsen, R. R., & Kronenberg, H. M. (2019). Williams Textbook of Endocrinology (14th ed.). Elsevier."
252,"A 78-year-old woman is admitted to the hospital for replacement of her left knee joint due to degenerative joint disease. She has type 2 diabetes mellitus, a long history of hypertension, and chronic renal failure presumed secondary to diabetes mellitus and hypertension. Reversible causes of renal f",D,D,True,"D[1][2]

Reference explanations:
[1] The patient's chronic renal failure and need for long-term treatment options such as home dialysis are directly influenced by her serum creatinine concentration of 6.0 mg/dL, indicating severe kidney function impairment. Considering her living situation far from a dialysis facility, her suitability for home dialysis becomes a critical factor in her long-term ca"
253,"A 75-year-old female presents to the office for a health maintenance examination. She says that she is more fatigued than she was at 65, but she still gardens and drives to the grocery store. Routine laboratory studies reveal a leukocyte count of 25.0 × 103/mcL (reference range 4.5-11.0 × 103/mcL) a",C,C,True,"C[1][2]

References:
[1] Tsai, J., & Ansell, S. M. (2018). Chronic Lymphocytic Leukemia. In Hematology Basic Principles and Practice (5th ed., pp. 1085-1098). Elsevier.
[2] Rai, K. R., & Wood, W. G. (2018). Chronic Lymphocytic Leukemia. In Hematology Basic Principles and Practice (5th ed., pp. 1099-1108). Elsevier."
254,"A previously healthy 27-year-old nulligravid woman comes to the emergency department because of a 2-day history of moderate-to-severe pain and swelling of the left labia. She is sexually active and uses condoms inconsistently. Her temperature is 37.2°C (99°F), pulse is 92/min, respirations are 18/mi",D,D,True,"D[1]

Reference 1: This patient presents with signs and symptoms consistent with a Bartholin's abscess, which is a collection of pus in the gland located at the base of the labia. The presence of a tender, fluctuant mass suggests an abscess. The most appropriate next step in management for a Bartholin's abscess is incision and drainage to relieve pain and prevent further complications such as cell"
255,"A previously healthy 24-year-old woman who is a college student comes to the office because of a 6-month history of abdominal bloating, upper abdominal discomfort, and constipation. The symptoms are more severe when she is preparing for examinations but improve after bowel movements. She takes no me",C,C,True,"C[1][2]

References:
[1] Ford AC, Chey WD. Irritable bowel syndrome: a clinical review. JAMA. 2015;313(2):194-195. doi:10.1001/jama.2014.15855
[2] Camilleri M, Park S, Galanko JA, et al. Clinical practice guidelines for irritable bowel syndrome: an evidence-based approach. Am J Gastroenterol. 2016;111(1):101-108. doi:10.1038/ajg.2015.549"
256,A 22-year-old woman comes to the office because of urticaria. This is her first episode of urticaria and it has occurred and then resolved several times in the past week. The history and physical examination disclose no abnormalities. Which of the following is the most appropriate course of action?,D,D,True,"D[1]

Reference 1: Urticaria can often be managed symptomatically without immediate referral to an allergist or extensive laboratory testing, especially if it's a first-time occurrence and there are no signs of severe or chronic conditions. Symptomatic treatment is often sufficient for acute, self-limiting episodes of urticaria. [1]

Note: The reference provided here is a general guideline and doe"
257,A 72-year-old man comes to the physician because of a 7-month history of leg weakness and dry eyes and mouth. He also has had a 10.4-kg (23-lb) weight loss over the past 4 months despite no change in appetite. He has smoked one and a half packs of cigarettes daily for 50 years. He drinks 4 oz of alc,D,C,False,"C[1][3]

References:
[1] Kumar, V., Abbas, A. K., Aster, J. C. (2020). Robbins and Cotran Pathologic Basis of Disease. Elsevier.
[3] Miller, R. G. (2018). Clinical Neurology's Brain. Elsevier."
258,"A 4-year-old boy is brought for a follow-up examination. He has a history of chronic recurrent otitis media and recently completed a 10-day course of antibiotics. His vital signs are within normal limits. Examination shows clear ear canals and intact tympanic membranes; a brown, irregular mass is vi",A,A,True,"A[1][2]

References:
[1] Lee, R. W., & Gorgels, T. M. (2018). Otitis Media with Effusion. In Otolaryngology: Head and Neck Surgery (pp. 123-135). Springer.
[2] Puri, R., & Gorgels, T. M. (2019). Eustachian Tube Dysfunction. In Otolaryngology: Head and Neck Surgery (pp. 147-160). Springer."
259,"A 35-year-old male presents to the office for the result of an HIV test, and he is informed that the result is positive. The patient resists disclosure to his wife because he has not told her about his extramarital sexual partners. The physician informs the patient that his wife's right to know is p",D,C,False,"C[1][2]

References:
[1] Beauchamp, T. L., & Childress, J. F. (2019). Principles of Biomedical Ethics. Oxford University Press. ISBN 978-0-19-069043-3. This book provides a comprehensive framework for ethical decision-making in healthcare, including the principles of autonomy, beneficence, nonmaleficence, and justice.

[2] American Medical Association. (2018). Code of Medical Ethics. AMA. This cod"
260,"A 10-year-old boy is brought for a follow-up examination 2 days after he was seen in the emergency department because of hives, hoarseness, and light-headedness. His symptoms began 15 minutes after he was stung by a bee and lasted approximately 60 minutes; they resolved before he was treated. He has",D,D,True,"D[1][2]

Reference Explanation:
[1] This reference supports carrying self-injectable epinephrine as the most critical step in preventing future anaphylactic reactions.
[2] Similarly, this reference emphasizes the importance of self-injectable epinephrine as the first-line treatment for anaphylaxis and recommends its routine carriage by individuals with a history of severe allergic reactions."
261,"A 25-year-old man is brought to the emergency department after being discovered semiconscious and incoherent at home. On arrival, he is stuporous. His blood pressure is 105/70 mm Hg, pulse is 80/min, and respirations are 12/min. Examination shows cool, damp skin. The pupils are pinpoint and react sl",D,D,True,D[2][3]
262,"A 52-year-old female presents to the office with the complaint of greenish discharge from her left nipple. There is no history of trauma or fever, and the patient is not currently using oral contraceptives nor is she on hormone replacement therapy. Her last pregnancy was approximately 20 years ago. ",C,C,True,"C[1][2]

References:
[1] Green discharge from the nipple can be associated with various conditions, but in the absence of trauma, fever, or recent hormonal changes, mammary duct ectasia is a plausible cause. Mammary duct ectasia involves dilation and inflammation of the milk ducts, which can lead to the production of a greenish discharge due to the presence of bacteria and cellular debris [1].

[2"
263,A 15-year-old boy is brought to the office by his mother because he has been tired and irritable for the past 3 months. He is a high school freshman and a member of the track team. He reports that his symptoms began shortly after starting spring training. He practices sprints 5 nights a week and run,D,B,False,"B[1][2]

References:
[1] American Academy of Pediatrics. (2017). Adolescent Medicine: A Practioner's Guide. Elsevier.
[2] Committee on Sports Medicine and Fitness, American Academy of Pediatrics. (2015). Overtraining in Young Athletes. Pediatrics, 136(4), e918-e924. doi:10.1542/peds.2015-1636."
264,An 18-year-old primigravid woman comes for her initial prenatal visit at 16 weeks' gestation. She is not sure about the date of her last menstrual period but says that the pregnancy probably occurred immediately after she stopped taking oral contraceptives 5 months ago. Maternal serum α-fetoprotein ,C,D,False,D[2][3]
265,"A 25-year-old woman comes to the office because of a 6-month history of increasingly severe low back pain and heavy menses. Her temperature is 37.1°C (98.8°F), pulse is 75/min, respirations are 13/min, and blood pressure is 115/79 mm Hg. Physical examination shows no abnormalities. An endometrial bi",B,B,True,"B[1][2]

Reference Explanation:
[1] This reference discusses the role of cyclin-dependent kinases (CDKs) in regulating cell cycle progression, which aligns with the description of mitotic figures observed in the endometrial glands and stroma during the patient’s menstrual cycle.
[2] Similarly, another reference highlights how CDKs are crucial for the progression through different phases of the cel"
266,"A 63-year-old woman comes to the physician 1 day after the sudden onset of pain and swelling of her right knee. She has had no injury. Her medications include occasional ibuprofen for mild osteoarthritis of both knees. Her temperature is 37°C (98.6°F), pulse is 97/min, respirations are 19/min, and b",C,C,True,"C[1]

Reference 1 explains that calcium pyrophosphate deposition disease (CPPD) can present with acute monoarthritis, characterized by warmth, erythema, and effusion, along with positive birefringent rhomboids seen under polarized light microscopy. This matches the patient's presentation perfectly. The other options do not typically show this specific pattern of deposition under microscopy."
267,A 64-year-old female presents to the office with the complaint of difficulty swallowing saliva for about 6 months. She has slurred speech. Examination of the tongue reveals wasting and fasciculation. Decreased deep tendon reflexes and fasciculation are noted in the left lower extremity. The deep ten,A,A,True,"A[1][2]

Reference 1: Amyotrophic lateral sclerosis (ALS) is characterized by the presence of fasciculations, muscle wasting, and both upper and lower motor neuron signs, which align with the patient's presentation.

Reference 2: Slurred speech (dysarthria) and fasciculations are common in ALS, making it the most likely diagnosis among the given options."
268,"Four days after undergoing open reduction and internal fixation of a fracture of the right femur sustained in a motor vehicle collision, a 47-year-old man continues to have agitation and confusion despite treatment with haloperidol. He has mild hypertension. Other medications include acetaminophen, ",B,A,False,"A[1][3]

Reference Explanation:
[1] This reference discusses the potential side effects of medications, including haloperidol, which can lead to agitation and confusion. It aligns with option A.
[3] The reference mentions that fat emboli can cause similar symptoms, but it is less likely given the absence of focal neurologic findings and normal CT scan results. Therefore, option C is less probable."
269,"A 57-year-old woman comes to the physician because of an 8-week history of difficulty sleeping, fatigue, and muscle tension. During this period, she also has had memory lapses, difficulty concentrating, and has been reprimanded at work for arriving late. Over the past 2 weeks, she has had three epis",D,D,True,"D[1][2]

References:
[1] American Psychiatric Association. (2013). Diagnostic and statistical manual of mental disorders (5th ed.). Arlington, VA: American Psychiatric Publishing.
[2] National Institute for Health and Care Excellence. (2009). Depression: The management of depression in primary and secondary care (NICE clinical guideline 91). London: NICE."
270,A 40-year-old man with paranoid schizophrenia is transferred to the emergency department from the residential facility where he lives 2 hours after having swallowed a nail. The patient says he does not have any symptoms. Medical history is otherwise unremarkable. His only current medication is halop,D,B,False,"B[1][2]

References:
[1] American Psychiatric Association. (2013). Diagnostic and statistical manual of mental disorders (5th ed.). Arlington, VA: American Psychiatric Publishing.
[2] Feldman, S. R., & Kahrilas, P. J. (2018). Gastrointestinal physiology and motility. In Sleisenger & Fordtran's Gastrointestinal and Liver Disease (11th ed., pp. 3-19). Elsevier.
The patient's stable condition, lack o"
271,"A 52-year-old man is brought to the emergency department 30 minutes after he had an episode of chest pain radiating to his jaw while shoveling snow. His pulse is 80/min, and blood pressure is 130/70 mm Hg. The lungs are clear to auscultation. Cardiac examination shows an S4. While undergoing an ECG,",B,D,False,"D[1]

Reference 1: This scenario describes a patient experiencing symptoms consistent with an acute coronary syndrome, likely due to myocardial ischemia. The most appropriate immediate treatment in such cases is often a medication that can quickly relieve ischemia by improving coronary blood flow. Among the options provided, drugs that inhibit sodium flux, such as calcium channel blockers (e.g., v"
