index,question,ground_truth,predicted,correct,raw_response
2427,Case control study is used for study of:,A,B,False,B
2428,Example of transfer of drug resistance by conjugation -,A,D,False,D
2429,Mucostatic pressure impression technique is used in all of the following conditions except:,A,A,True,A
2430,Vincent's angina is caused by:,A,A,True,A.
2431,Mid year population is estimated on ?,A,B,False,B
2432,Most common carcinoma of conjunctiva ?,A,A,True,A
2433,Arch blanks is means?,A,D,False,D
2434,Which of the following is not a constituent of ZOE cement?,A,A,True,A
2435,Peripheral flange is seen in which of these implants:,A,C,False,C
2436,"Flash burn, tender, red & painful, which of the following type is the burn-",A,B,False,B
2437,Nutmeg lever is seen in?,A,B,False,B
2438,Water acts as a excellent biological medium for all the substances in the body due to all of the following features except–,A,D,False,D
2439,Which of the following drugs used in obesity acts as a endogenous cannabinoid receptor (CB1) antagonist?,A,A,True,A
2440,Long acting 13-2 agonist is ?,A,A,True,A
2441,Enzyme deficient in Hers disease -,A,C,False,C
2442,Which of following is a stool softener ?,A,D,False,D
2443,Menometrorrhagia is ?,A,B,False,B
2444,Drug of choice for bubos in a pregnant female is ?,A,C,False,C
2445,Which of the following is not seen in 12 days of fasting -,A,B,False,B
2446,Dialysis indications,A,B,False,B
2447,Which of the following is not seen in patent ductus aeriosus?,A,D,False,D
2448,W arch appliance is used for?,A,A,True,A
2449,169.	Most common cause of bacillary angiomatosis is?,A,A,True,A
2450,Drug to differentiate Myasthenia gravis from cholinergic crisis?,A,B,False,B
2451,Which of these instruments is not used for obturation?,A,D,False,D
2452,Virus not sensitive to disinfection by chlorination,A,C,False,C
2453,Which of the following ulcers have punched out edge?,A,A,True,A
2454,Molluscum sebaceum is other name for?,A,A,True,A
2455,Carbamoyl Phosphate synthetase I true is,A,D,False,D
2456,BPH involves -,A,C,False,C
2457,Endogenous electric signal that is also  seen in bone that is not stressed:,A,A,True,A
2458,Hangman's fracture is the fracture involving which cervical veebra?,A,B,False,B
2459,"A patient taking beta-blocker preoperatively, at induction of anaesthesia with fentanyl. Which muscle relaxant should be avoided?",A,D,False,D
2460,Which of the following is the use of headgear?,A,A,True,A
2461,Content of chlorine in bleaching power is?,A,D,False,D
2462,occlusion plane is an important factor of:,A,B,False,B
2463,A couple comes to you because they have been unable to conceive even after 1 year of trying. You examine the man and notice a darkish mass and fullness of the left scrotum / spermatic cord compared to the smaller right scrotum / spermatic cord. You suspect which of the following?,A,B,False,B
2464,Hamilton Ruler test sign is positive in which of the above mentioned conditions ?,A,C,False,C
2465,Which method is an easy method of disposal of dry refuse and is also suitable for reclamation of land?,A,A,True,A
2466,Hydrops fetalis is due to ?,A,A,True,A
2467,Which of the following frenum of the maxilla is a passive frenum:,A,A,True,A
2468,CRL when cardiac activity can be detected earliest by TVS -,A,A,True,A
2469,Intervertebral disc is an example of:,A,B,False,B
2470,To create anaerobiosis which organism is used,A,B,False,B
2471,Expulsive hemorrhage in cataract surgery is from?,A,B,False,B
2472,Not included in neuraxial block ?,A,B,False,B
2473,Infant circuit for anaesthesia ?,A,C,False,C
2474,Objective fear in a child is derived from:,A,D,False,D
2475,Epidermal nevus follows ?,A,A,True,A
2476,"Rakesh, 30-yrs has marked swelling on palmar aspect of the wrist. Persistent flexion of fingers and apparent shortening of middle finger is seen. There is paresthesia over palmar aspect of the thumb, index, middle, and a questionable portion of the ring finger, yet when wrist is gently flexed, inten",A,B,False,B
2477,Q-test is used for detecting:,A,A,True,A
2478,Most common cause of ca4ral tunnel syndrome is ?,A,D,False,D
2479,All are the radiological sings of Urogenital TB EXCEPT ?,A,A,True,A
2480,More than 90% of growth of brain or brain vault has achieved by:,A,D,False,D
2481,Bragg peak effect pronounced in:,A,B,False,B
2482,Several studies have shown that 85% of cases of lung Incidence rate.cancer are due to cigarette smoking. It is a measure of:,A,C,False,C
2483,Glucose-6-phosphate dehydrogenase need -,A,B,False,B
2484,Colchicine–,A,D,False,D
2485,Clinical success of temporary anchorage device mainly depends on?,A,A,True,A
2486,Deficiency of calcium in childhood causes,A,A,True,A
2487,Water fluoridation is an example for?,A,D,False,D
2488,"About normal distribution curve, which is not true?",A,D,False,D
2489,Which structure is not preserved in modified radical mastectomy,A,B,False,B
2490,Chorea Drug of choice for Nocardiosis?,A,D,False,D
2491,Which of the following terms is used to describe the most prominent point of nasal tip?,A,A,True,A
2492,Hemorrhage after thyroidectomy is due to,A,D,False,D
2493,Recurrent anterior uveitis with increased intraocular tension is seen in ?,A,C,False,C
2494,Which of the following soft-tissue lesions has a biphasic histologic pattern and consists of cuboidal epithelial and spindle- shaped mesenchymal cells?,A,D,False,D
2495,"1 year old child with multiple episodes of diarrhea presents with sunken dry eyes, depressed fontanelles, very slow skin pinch. The amount of fluid to be given in the first 6 hours is",A,A,True,A
2496,Which of the following are naturally occurring opioid?,A,C,False,C
2497,Multiple draining sinuses from the neck with sulphur granules is a feature of:,A,A,True,A
2498,Which of the following is not true regarding amoebic liver abscess,A,A,True,A
2499,Bowel punctured during laproscopy,A,B,False,B
2500,Which of the following factors play a major role in the initiation of thrombus formation?,A,D,False,D
2501,During initial days graft gets blood supply from:,A,C,False,C
2502,"A patient on lithium therapy developed hypeension. He was staed on Thiazide for hypeension. After a few days, he developed coarse tremors and other symptoms suggestive of lithium toxicity. What is the probable mechanism of interaction?",A,A,True,A
2503,Decubitus ulcer is,A,C,False,C
2504,Which of the following is not true about the epididymo!orchitis of mumps?,A,A,True,A
2505,Strawberry gall bladder is seen in,A,A,True,A
2506,A 40 year old lady takes warfarin for DVT prophylaxis. She was given ceftriaxone for dental infection after which she experienced per vaginal bleed and dark coloured urine. This is due to?,A,B,False,B
2507,HOCM is common in which age group?,A,B,False,B
2508,"To be effective, health education should be?",A,B,False,B
2509,Which of the following is Hepadnavirus ?,A,B,False,B
2510,Pilocarpine is used in all of the following except:September 2006,A,B,False,B
2511,Recent techniques of local anaesthesia among the following is/are:,A,D,False,D
2512,The colourless substrate for BANA test is,A,A,True,A
2513,Internal capsule- All of the following are pas except ?,A,B,False,B
2514,Method of growth study which includes both soft tissue and hard tissue measurement:,A,B,False,B
2515,Not true about strategic plan for malaria control 20122017 ?,A,A,True,A
2516,Long term high dose use of carbamazepine causes?,A,D,False,D
2517,Foot drop is caused by injury to which nerve involvement:,A,C,False,C
2518,It has been demonstrated that disease associated with fusospirochetal bacterial complex is?,A,A,True,A
2519,Most common cause of cholestatic jaundice in new born is –,A,B,False,B
2520,Internal pudendal artery supplies?,A,D,False,D
2521,Which among the following will the choice of antibiotic for a bedridden patient with catheter-related UTI and pneumonia.,A,B,False,B
2522,HMG CoA is precursor of all except-,A,D,False,D
2523,Spermiogenesis refers to ?,A,A,True,A
2524,Term pathology refers to:,A,A,True,A
2525,Which of the following adverse effect of ACE inhibitors is not due to bradykinin ?,A,B,False,B
2526,Secondary attack rate of mumps:?,A,C,False,C
2527,Which of the following type of gingival enlargement includes attached gingiva also:,A,A,True,A
2528,Enzyme deficient in Isovaleric acidemia,A,A,True,A
2529,Drug of choice for kala-azar is,A,B,False,B
2530,All are true about trigeminal nerve except?,A,D,False,D
2531,Mycobacterium avium is–,A,B,False,B
2532,A 9 month old child with respiratory rate 53/min and presence of cough is classified as :,A,C,False,C
2533,D.O.C for isospora,A,C,False,C
2534,Warming in Frost frostbite should be done at what temperature:,A,B,False,B
2535,"In PID due to neiserriea gonorrhea, tubal damage is?",A,B,False,B
2536,Orchid colour in salivary reductase test?,A,A,True,A
2537,"A 25 year old alcoholic presented with edema,hypeension, ocular disturbance,and changes in mental state was observed, diagnosis of high output cardiac failure was made with Wet Beri Beri, this is due to deficiency of?",A,D,False,D
2538,What is the degree of freedom in a table of 2 x 2,A,A,True,A
2539,For trench type of sanitary filling the amount of land required for 2 meter deep trench for 10000 population is-,A,B,False,B
2540,All of the following are bacteria if Red complex except:,A,D,False,D
2541,Hea tube is formed in,A,A,True,A
2542,"A 40 year old male with chest trauma presents with breathlessness, decreased respiratory sounds on the right side, hyperresonance on percussion and distended neck veins. The possible diagnosis is",A,A,True,A
2543,Which can be give in hemorrhagic stroke ?,A,C,False,C
2544,Major carbohydrate store in the body -,A,C,False,C
2545,Abnormal proteins which are bound to ubiquitin are degraded in -,A,A,True,A
2546,Cattle track appearence ?,A,B,False,B
2547,Heart muscle contractions are?,A,C,False,C
2548,Which drug can be given as substitute to Cyclosporine in person having drug induced gingival enlargement:,A,A,True,A.
2549,Minimum age required for consent to donate organs as per“Transplantation of human organ act 1994” is?,A,B,False,B
2550,I-pill is used when ?,A,A,True,A
2551,"All of the following are intrinsic muscles of the larynx that lie within the laryngeal cartilage framework except
–",A,D,False,D
2552,Which of the following is seen in sarcoidosis,A,B,False,B
2553,"100 individuals are diagnosed with lung cancer in a population of 100000. Out of 100 patients, 80 were smokers and 20000 were smokers in totals population. What is PAR?",A,B,False,B
2554,Mammalian reservoir for R. prowazekii ?,A,A,True,A
2555,In ETC NADH generates -,A,B,False,B
2556,What is the IQ of a borderline deficiency?,A,B,False,B
2557,Deafness in a case of Paget's disease is due to,A,C,False,C
2558,Treatment of choice for carcinoma rectum 5 cm from anal verge,A,B,False,B
2559,Content of Alcock's canal is ?,A,A,True,A
2560,Oxyntic cells are present in -,A,A,True,A
2561,"Silver cone	used	as a	root canal filling	material is
indicated in",A,A,True,A
2562,Loss of proprioception & fine touch ?,A,C,False,C
2563,All are used for postcoital contraception except-,A,B,False,B
2564,"True regarding Monteggia fracture is:March 2007, March 2013 (a, b, d, f)",A,A,True,A
2565,Enzyme deficient in Type I Hyperlipidemia is ?,A,B,False,B
2566,Punishment for perjury is under which section IPC ?,A,B,False,B
2567,Most cost effective contraceptive is:,A,A,True,A
2568,Chorionic villus biopsy is done earliest in which week of gestation ?,A,A,True,A
2569,Significance of absence of loss of assymmetric tonic neck reflex in 9 months ?,A,C,False,C
2570,"According female sterlization 2014 guidelines, eligibility criteria for female sterilization are all except?",A,D,False,D
2571,Which of the following is the most conservative neck dissection -,A,A,True,A
2572,Osmotic fragility test is commonly used for -,A,A,True,A
2573,Position of clasp arm is dependent upon:,A,C,False,C
2574,Penicillin group of drugs leads to which group of adverse drug reaction?,A,A,True,A
2575,Tamoxifen decreases the risk of which cancer?,A,B,False,B
2576,Volume of distribution depends upon all except ?,A,A,True,A
2577,Duration of erythromycin used in treatment of diphtheria is ?,A,B,False,B
2578,A 17-year-old female presents with a pruritic rash .Seen in ?,A,C,False,C
2579,Epithelium which faces the tooth without being in contact with the tooth surface?,A,C,False,C
2580,"All of the following are coronal to apical approach of root canal preparation, except:",A,A,True,A
2581,Superficial middle cerebral vein drains into -,A,B,False,B
2582,Which of the following type of wax is useful for tropical climate?,A,B,False,B
2583,Which of the following is not derived from the external oblique aponeurosis?,A,A,True,A
2584,Which of the following inhalational anesthetic agent most easily crosses blood brain barrier?,A,D,False,D
2585,Billing’s method of contraception is a:,A,B,False,B
2586,Punishment of perjury comes under IPC section?,A,A,True,A
2587,Boerhaave syndrome is?,A,A,True,A
2588,Enzyme degradation is caused by -,A,A,True,A
2589,"Under RNTCP, DOTS provider gets how much honorarium after completion of treatment ?",A,A,True,A
2590,Neurotransmitter involved in nigrostriatial pathway is?,A,B,False,B
2591,V- Richest source of vitamin B12 ?,A,A,True,A
2592,Black papper adultrant is ?,A,B,False,B
2593,Which type of cells are found in pars nervosa of pituitary gland:,A,D,False,D
2594,Side effects of clonidine are all except ?,A,D,False,D
2595,Prolonged second stage of labour may occur due to,A,A,True,A
2596,"In RDS in a child, which cells are found defective?",A,B,False,B
2597,Bell's palsy is associated with the lesion in which of the nerve?,A,B,False,B
2598,CA Breast may locally spread to all of the following muscles except,A,A,True,A
2599,HCG levels at which Expectant management of Ectopic pregnancy can be done :,A,A,True,A
2600,Two elements with limited solid solubility are known as:,A,A,True,A
2601,Least desmoplastic breast carcinoma is,A,D,False,D
2602,Plunging Ranula is,A,A,True,A
2603,Only polymer which sets by the cationic reaction is :,A,A,True,A.
2604,Vaccine derived polio virus outbreaks are due to ?,A,C,False,C
2605,This logo stands for ?,A,A,True,A
2606,Contributory negligence is negligence due to:NEET 13,A,C,False,C
2607,The latest treatment modality in anti-proliferative group used to prevent neovascularization are:,A,D,False,D
2608,Which of the following type of cells are seen in Meissner and Myenteric plexus in the small intestine?,A,C,False,C
2609,What should not be done during delivery of Rh negative?,A,D,False,D
2610,Crossed eye fixation is positive in -,A,A,True,A
2611,Pseudo P Pulmonale,A,A,True,A
2612,"A known case of diabetes develops annular orange skin lesions, which disappear after biopsy. This phenomenon is known as?",A,A,True,A
2613,In electrocochleography:,A,B,False,B
2614,Lymphotactin is which type of chemokine?,A,A,True,A
2615,Elderly individual living alone in a temperate zone is found dead one morning. The electric heater is found to be damaged. The rigor mois will set in:NEET 14,A,D,False,D
2616,The enzyme involved in initiation of peptide chain synthesis-,A,D,False,D
2617,Which of the following is pure sensory nerve ?,A,A,True,A
2618,"Endoscopic USG criteria for chronic pancreatitis, when echogenic lesion is -",A,C,False,C
2619,"30 years old came with complaints of easy fatigability, exeional dyspnea, and weight loss. She also complains of frequent falls. physical examination revealed there was a bilateral decrease in vibration sense. Her hemoglobin levels were 8.2g%. She was treated with folate. Her anemia improved but neu",A,D,False,D
2620,A pregnant woman in first trimester has four fold rise in IgG against toxoplasmosis. it indicates ?,A,A,True,A
2621,Retrosternal goiter which is true?,A,C,False,C
2622,Complement CI synthesized from -,A,A,True,A
2623,Which type of Bater's syndrome is associated with mutations in batin?,A,A,True,A
2624,"A young sexually active female has intensive pruritus and watery discharge, smear shows ?",A,A,True,A
2625,The surface of the minor connector which contacts the tooth is known as:,A,A,True,A.
2626,Patient having cleft lip and palate. The difficulty in speech is due to:,A,C,False,C
2627,A screening test has sensitivity of 90% and specificity of 99%. The prevalence of disease under investigation is 5 per 1000 population. What is the PPV of the given screening test?,A,C,False,C
2628,Poor prognostic factor for hydatidiform mole is -,A,A,True,A
2629,Step ladder pattern of gas shadow is seen in,A,B,False,B
2630,During hydrodynamic theory movement of fluids in dentinal tubules cause:,A,D,False,D
2631,"Choice of retainer for severely distracted, endodontically treated posterior abutment:",A,A,True,A
2632,"For a negatively skewed data, mean will be:",A,A,True,A
2633,Nicotine responsible for oral cancer is ?,A,C,False,C
2634,"History of Ahritis involving 1st MCP joint, other PIP & DIP joints, spares wrist and ankle. What could be the diagnosis",A,B,False,B
2635,An abdominal mass is best demonstrated in congenital hyperophic pyloric stenosis by:,A,A,True,A
2636,Community fluorosis index of 4 indicates?,A,A,True,A
2637,The sterilization method for the instruments which are damaged by dry heat is:,A,A,True,A.
2638,Total energy stored in a body at the elastic region which represents springiness is known as:,A,A,True,A
2639,Lefort 3 fracture involves:,A,A,True,A
2640,Peripheral chemoreceptors are not sensitive to:,A,D,False,D
2641,Which muscle is antagonist to orbicularis oculi that is not supplied by facial nerve?,A,A,True,A
2642,All of the following muscles retract scapula except:,A,A,True,A
2643,Appliance which is the forerunner of all functional appliances was developed by:,A,A,True,A.
2644,Ideal requirement of pit and fissure sealant is,A,B,False,B
2645,Which of the following hardness test is commonly used for calculating the hardness of gold:,A,A,True,A.
2646,Tube cast is applied for injuries of:,A,D,False,D
2647,All are of value in modified Bishop score except,A,B,False,B
2648,Veical transmission of HIV is highest with-,A,B,False,B
2649,Mallor hyaline bodies are seen in?,A,C,False,C
2650,Which of the following is false about Alzheimer's disease?,A,D,False,D
2651,Which of the following factor does not determine the path of placement and removal of an RPD:,A,A,True,A
2652,Calcitonin secretion is increased in which of the following thyroid malignancies:,A,B,False,B
2653,"Sampling technique in which only a small sample is needed, since each selected case will be examined in more details?",A,C,False,C
2654,Edward’s syndrome is trisomy of which chromosome?,A,D,False,D
2655,Sequestrum is best defined as,A,A,True,A
2656,Most common degeneration of fibroids ?,A,B,False,B
2657,Burst fracture of spine is a type of:,A,C,False,C
2658,Mechanism of action of opioids ?,A,D,False,D
2659,Regime for Human Diploid Cell Vaccine for pre-exposure rabies vaccination is:,A,A,True,A
2660,The variation in data is compared with another data set by:,A,B,False,B
2661,ATPase is which type of pump?,A,B,False,B
2662,"According to U.S. Food and Drug Administration (FDA) Class I, II, and III devices, which class of regulations does a dental implant need to satisfy?",A,C,False,C
2663,Kocher manoeuver is used for,A,A,True,A
2664,3'd pa of duodenum is not related -,A,A,True,A
2665,Parvocellular pathway for vision is concerned with?,A,A,True,A
2666,Ephebodontics is:,A,A,True,A
2667,Which of the following impression technique leads to residual ridge resorption:,A,A,True,A
2668,First line treatment of infeility in PCOS is ?,A,A,True,A
2669,In nutrient agar concentration of agar is -,A,A,True,A
2670,Amsel criteria is for,A,A,True,A
2671,A child with carious teeth need to do restoration. The child is also having the complaint of mouth breathing. Which of the following cement should not be used for restoration?,A,B,False,B
2672,C-peptide seen in?,A,B,False,B
2673,Plateau phase in action potential is seen in cells of:,A,C,False,C
2674,Which of these co-receptors helps in the fusion of HIV to the cell membranes of macrophages?,A,C,False,C
2675,"In the formol-ether method for concentration of stool specimen, the parasites are present in–",A,D,False,D
2676,Fibrinopeptide A and fibrinopeptide B are acidic due to the presence of which amino acids in its structure -,A,B,False,B
2677,Odd pair,A,A,True,A
2678,Which of these drug/s is/are least likely to increase the levels of bradykin in?,A,C,False,C
2679,Which of these is considered as an indicator of malignancy in pheochromocytoma?,A,A,True,A
2680,Source of environmental radiation are all except?,A,B,False,B
2681,Which of the following require/s co-transport with sodium for its/their absorption in the GItract?,A,D,False,D
2682,"When an osteotomy is done some amount of bone is get necrosed, which is:",A,A,True,A
2683,Most common screening test for acute pancreatitis -,A,A,True,A
2684,Shoest phase of sexual cycle?,A,A,True,A
2685,Early and late suspected instrumental perforation of oesophagus should first be assessed using,A,A,True,A
2686,A newborn presents with subconjunctival hemorrhage. The treatment is,A,A,True,A
2687,Bright light treatment has been found to be most effective in treatment of?,A,B,False,B
2688,"A 42-year-old patient with obstructive jaundice. Alp, Ggt, haptoglobin all increased. The most likely cause is:",A,A,True,A
2689,Percentage of total body water to body weight at bih?,A,A,True,A
2690,Lymphedema precox all are true except,A,D,False,D
2691,A population of 50 children is having 10 immunized against chickenpox. 5 children developed chickenpox on march 2017. Other 28 children developed chickenpox within next 2 week what is the SAR of chickenpox?,A,A,True,A
2692,Heparin is secreted by:,A,B,False,B
2693,Phase III in phases of chlorination is?,A,D,False,D
2694,Sabouraud's dextrose agar is used for isolation of -,A,C,False,C
2695,Work sampling ?,A,B,False,B
2696,Chickenpox rash does not involve ?,A,C,False,C
2697,Ring enhancing lesion on CT is a feature of,A,B,False,B
2698,"Following road traffic accident patient suffers polytrauma and is evaluated in the emergency section of the hospital. His pulse rate is 116, respiratory rate is 24, blood pressure of 122/78 mm of Hg and patient is mildly anxious. What is the approximate blood loss patient has following trauma?",A,B,False,B
2699,Ivermectin is the drug of choice for which of the following infections?,A,B,False,B
2700,LH surge is associated with?,A,B,False,B
2701,Graham steel murmur is seen in,A,A,True,A
2702,What will be the degree of freedom in no. of row 3 and col. 4:,A,A,True,A
2703,Isolation period of TB ?,A,C,False,C
2704,Which tooth is erupted by 11-13 years?,A,A,True,A
2705,The isohaemagglutinins (anti-A and anti-B) belong to which of the following categories?,A,B,False,B
2706,The primitive reflex that persists throughout life is,A,A,True,A
2707,Callaural fistula is an abnormality of ?,A,D,False,D
2708,What is the function of IL1?,A,D,False,D
2709,Hemidesmosomes and basal lamina are present in the tooth but in the implants:,A,B,False,B
2710,True about Barrett's esophagus are all of the following except:,A,C,False,C
2711,Which of the following is water-related disease,A,C,False,C
2712,Choroid metastasis is associated most commonly with?,A,B,False,B
2713,Following the criteria for conservative surgery in patients with ovarian carcinoma except ?,A,D,False,D
2714,What is exponential growth ?,A,A,True,A
2715,Diihrssen incision is taken on -,A,B,False,B
2716,Copper content in admixed dispersed phase is:,A,A,True,A
2717,Which drug acts the tyrosine kinase receptor?,A,A,True,A
2718,Core antigen [HBO in HBV is encloded by which gene ?,A,A,True,A
2719,"45 yr old female patient underwent hysterectomy, on 7th post op day complaints about continuous dribbling of urine and fever. Micturition was not voluntary, what diagnosis?",A,A,True,A
2720,Location of gene on chromosome is identified by,A,B,False,B
2721,Polyspermy is inhibited by which ion ?,A,A,True,A
2722,33 yr old female presents with a slow growing bony mass along the distal femur coex in the metaphyseal region with an appreciable gap between the coex and tumor without any coical invasion. What is the usual treatment for the same?,A,A,True,A
2723,"45 yrs female with G5P4A0L4 with LMP 25.8.15, gestational age will be how many weeks on date 11.5.15?",A,A,True,A
2724,Fossa ovalis closes because of fusion of ?,A,C,False,C
2725,Ankle reflex is affected in prolapsed interveebral disc at what level?,A,B,False,B
2726,"If content of A is 15%, what is the amountof G in DNA according to Chargaff’s rule?",A,A,True,A
2727,Impression materials which can be used in two stage or one stage  technique:,A,B,False,B
2728,Median nerve injury above the elbow causes loss of functions of all Except:,A,A,True,A
2729,Primary pathology in CDH,A,B,False,B
2730,Coves are given in:,A,A,True,A
2731,Fatal exsanguinations occurs mostly in,A,A,True,A
2732,What will be the appropriate management for Abdominal aoic aneurysm-,A,B,False,B
2733,Which is true about selective COX-2 inhibitors compared with non-selective NSAIDs?,A,D,False,D
2734,Which metabolic derangement is seen in pregnancy?,A,A,True,A
2735,Radiographic appearance of Hypophosphatasia:,A,A,True,A
2736,False about treatment of cataract in children is,A,B,False,B
2737,Chylomicron remnants are associated with ?,A,C,False,C
2738,Vitamin B6 is used in treatment of -,A,A,True,A
2739,"All of the following stimulate GH release, except-",A,D,False,D
2740,"If the width of  premolars  is greater than the width  between the canine fossa, then arch expansion is:",A,B,False,B
2741,Not a feature of postmoem staining -,A,B,False,B
2742,How many doses of monovalent meningococcal 'C' vaccine is given in Infants ?,A,A,True,A
2743,True about carcinoma of male breast is,A,D,False,D
2744,Painless genital ulcer in male with eveed margin is seen in ?,A,A,True,A
2745,Dexamethasone used in which extrapulmonary tuberculosis?,A,A,True,A
2746,Metabolic syndrome diagnosis in men based on NCEP ATP III criteria includes the following except,A,B,False,B
2747,Most impoant diagnostic feature of congenital hyperophic pyloric stenosis,A,B,False,B
2748,Maximum diameter that passed through maternal pelvis ?,A,B,False,B
2749,Most common cause of cranial irradiation in children is,A,B,False,B
2750,Solitary lytic lesions seen in,A,B,False,B
2751,Least diameter of inlet of gynecoid pelvis is?,A,D,False,D
2752,Weheim's hysterectomy is done for ?,A,B,False,B
2753,Methysergide not used now-a-days as drug of choice for migraine prophylaxis because of risk of?,A,C,False,C
2754,Blood supply to the brain during moderate exercise:,A,B,False,B
2755,"A child visits a doctor and experiences pain. So in subsequent visits, he ascribes pain to the sign of a white coat. This model of fear is described best as:",A,D,False,D
2756,Damage to pnemotaxic center along with vagus nerve causes which type of respiration?,A,A,True,A
2757,Chimeric chemotherapy is being investigated for the treatment of which malignancy ?,A,A,True,A
2758,"In neglected cases of CTEV, joint fused are",A,A,True,A
2759,Syndrome associated with posterior inferior cerebellar aery thrombosis:,A,A,True,A
2760,Paial acid fast organism is,A,C,False,C
2761,Following are the features of neuropathy associated with varicella-zoster infection except,A,A,True,A
2762,Minimum contact period required during Chlorination?,A,A,True,A
2763,Not included in Bradford Hill's criteria ?,A,B,False,B
2764,"Coloboma, most common site ?",A,B,False,B
2765,Spinal segmental aery is a branch of ?,A,D,False,D
2766,Oximes are ineffective in which of the following poisoning :?,A,A,True,A
2767,"A 65 old male with a history of hypeension and diabetes, presents to the OPD with complaints of diplopia and squint. On examination, the secondary detion is more than the primary detion. Which of the following is most likely diagnosis",A,B,False,B
2768,Subgingival Doxycycline comes under the trade name:,A,B,False,B
2769,"45 day old infant presents with seizures. Examination reveals he is icteric, having bulging fontanelles and opisthotonic posture. Treatment is all except",A,B,False,B
2770,Benefit of screening is ?,A,A,True,A
2771,In a study a patient does not know the nature of drug he is taking. The researcher knows the drug type to be given to the individuals in study. Types of blinding in this study is ?,A,B,False,B
2772,"Burning sensation in anterior palate of a patient wearing 
new complete denture may be due to",A,C,False,C
2773,"Propofol l, once opened, should be used within?",A,B,False,B
2774,The color of gingiva becomes red when?,A,A,True,A
2775,Most impoant presenting feature of periampullary carcinoma is -,A,A,True,A
2776,"When disease enters and first symptom
appears is known as:",A,B,False,B
2777,CBFA-1 gene anomaly is seen in:,A,A,True,A
2778,Maximum fat absorption in GI tract occurs in?,A,B,False,B
2779,Implants are made up of:,A,B,False,B
2780,Snapping knee syndrome is due to involvement of -,A,B,False,B
2781,Radiological features of coarctation of aoa is/ are -,A,D,False,D
2782,Diagnostic criteria for primary abdominal pregnancy is ?,A,A,True,A
2783,Venalafaxine is an FDA approved drug for the treatment of ?,A,A,True,A
2784,Depot preparations are administered by ?,A,C,False,C
2785,Which among the following cement has the highest compressive strength?,A,B,False,B
2786,Quorum sensing can be defined as:,A,B,False,B
2787,Diabetic cataract is due to accumulation of:March 2009,A,D,False,D
2788,Side effects of isoniazid areall Except:,A,D,False,D
2789,Chargaff's rule states that ?,A,A,True,A
2790,Lowest concentration of HIV is found in:,A,B,False,B
2791,Prevalence of breech presentation at full term is ?,A,D,False,D
2792,Treatment of contaminated wound of leg,A,A,True,A
2793,Digitalis is used in mitral stenosis when patient develops,A,A,True,A
2794,Unilateral Cleft Lip and Palate (UCLP) is repaired at:,A,B,False,B
2795,A patient delivered at home with a complete perineal tear came to the hospital after 2 weeks. What management will you prefer?,A,B,False,B
2796,Cornybacterium diphtheria is also called as?,A,A,True,A
2797,Use of metoclopramide beyond weeks increases the chances of tardive dyskinesia ?,A,B,False,B
2798,A child is suffering from recurrent chronic infections with encapsulated bacteria is due to deficiency of subclass .,A,B,False,B
2799,What should be the torque in order to have good stability:,A,B,False,B
2800,Blood transfusion reaction occurs due to:,A,D,False,D
2801,MRI sequence used to assess soft tissue pathology in:,A,B,False,B
2802,All of the following muscles are anatomically related to the Eustachian tube except–,A,D,False,D
2803,Cyclical trend is due to?,A,A,True,A
2804,Lockingoftheknee involves -,A,C,False,C
2805,During state of arousal in men relaxation of smooth muscle in corpus cavernosum is mainly caused by,A,B,False,B
2806,Ankle brachial pressure index is,A,A,True,A
2807,A side effect of loop diuretics is used in ?,A,A,True,A
2808,Agent which are primarily responsible for pain in dry socket:,A,A,True,A
2809,Causes of hypokalemic metabolic alkalosis with hypeension,A,A,True,A
2810,MC orbital tumor ?,A,A,True,A
2811,Term “Dementia precox” was coined by?,A,C,False,C
2812,The sprue in wax pattern should be placed:,A,A,True,A
2813,Pseudomembrane can be seen in:,A,A,True,A
2814,"Second degree consanguineous marriage, baby with diarrhoea, perianal diaper area redness -",A,D,False,D
2815,Best treatment option for septate uterus-,A,D,False,D
2816,"In a screening test for DM out of 1000 population, 90 were positive. Then the gold standard test was done in which 100 were positive. Calculate the sensitivity?",A,A,True,A
2817,Gestational sac in USG appears at what intrauterine age?,A,C,False,C
2818,"Which among the following results in a combination of elastic and plastic strain, but recovery of only elastic strain occurs as the stress is decreased?",A,B,False,B
2819,Which antipsychotic has partial agonist action of both D2 and 5HT1A?,A,D,False,D
2820,Closure of patent ductus aeriosus is stimulated by?,A,A,True,A
2821,Antimuscarinic drug used in overactive bladder -,A,B,False,B
2822,What will happen if MTA is mixed for more than 4 minutes?,A,A,True,A
2823,Sewer swabs are taken to detect,A,B,False,B
2824,Enzymes that move a molecular group from one molecule to another are known as -,A,C,False,C
2825,Which of the following is false about undescended testis ?,A,C,False,C
2826,Technitium-99m peechnetate labelled methylene diphosphonate is structurally similar to,A,A,True,A
2827,"Drug classes that have been evaluated as host modulation agents, includes all except?",A,C,False,C
2828,Which one of the following children with diarrhea requires antibiotics?,A,A,True,A
2829,Beveling of skull is seen in -,A,A,True,A
2830,Citrate synthase is inhibited by -,A,A,True,A
2831,Cylindrical helminths are -,A,C,False,C
2832,Number of ATP produced by RBC when Glycolysis occurs through Rapopo Leubering pathway-,A,B,False,B
